Ponto de Venda,Data,Origem / mídia da sessão,Campanha da sessão,Sessões,Transações,Receita,Origem Agrupada
App,16/01/2026,google / cpc,Guanabara-Conversão-Search-br-Destinos-A-Real,559,16,4860.130003000001,Outros Canais
App,18/01/2026,google / cpc,Guanabara-Search-NonBranded-TopKeywords,559,32,7381.769997999999,Outros Canais
App,27/01/2026,google / cpc,Guanabara-Conversão-Search-br-Destinos-A-Real,559,19,5271.899999,Outros Canais
App,28/01/2025,google / cpc,Guanabara-Conversão-Search-geo-Destinos-A-Guanabara,558,34,5699.729998,Outros Canais
App,01/04/2025,(data not available),(cross-network),558,29,6979.289989,Outros Canais
App,06/04/2025,CRM,202501_c_pushnotification_guanabara_aut_domingo,558,1,238.83,CRM
App,14/04/2025,google / cpc,PerformanceMax-Regiao-Nordeste(SemBahia),558,19,1161.75,Outros Canais
App,02/09/2025,google / cpc,Guanabara-Search-Marca-Real-Expresso,558,24,7381.100004,Outros Canais
App,03/12/2025,bing / organic,(organic),558,67,15451.420022999999,Outros Canais
App,17/12/2025,whatsapp / bot,(not set),558,256,50717.860031000004,Outros Canais
App,01/01/2026,CRM,20260101_guanabara_pushnews_webpush_comercial_geral,558,3,721.470003,CRM
App,15/04/2026,google / cpc,Guanabara-Search-Marca-Rapido-Federal,558,21,6169.739993,Outros Canais
App,12/01/2025,google / cpc,Guanabara-Conversão-Search-br-Destinos-A-Util,557,32,7433.729998999999,Outros Canais
App,12/01/2025,google / cpc,Guanabara-Conversão-Search-geo-Destinos-A-Guanabara,557,21,2909.940011,Outros Canais
App,16/01/2025,CRM,20250115_c_pushnotification_guanabara_GERAL,557,4,585.169997,CRM
App,20/03/2025,whatsapp / bot,(not set),557,229,31568.840017,Outros Canais
App,28/05/2025,(data not available),(cross-network),557,25,5339.61001,Outros Canais
App,17/07/2025,google / cpc,Guanabara-DemandGen-Rmkt-Search-Checkout,557,18,2973.1299929999996,Outros Canais
App,12/10/2025,CRM,20251012_c_pushnotification_guanabara_NORDESTE25,557,1,130.61,CRM
App,02/01/2026,google / cpc,Guanabara-Search-NonBranded-TopDestinos,557,22,5045.929994,Outros Canais
App,05/01/2026,google / cpc,Guanabara-Search-NonBranded-TopDestinos,557,16,1581.230001,Outros Canais
App,19/01/2026,google / cpc,Guanabara-Conversão-Search-br-Destinos-A-Sampaio,557,23,4154.170007000001,Outros Canais
App,25/01/2026,CRM,202501_c_pushnotification_guanabara_aut_domingo,557,0,0.0,CRM
App,04/02/2026,google / cpc,Guanabara-Search-Passagem,557,29,12645.999994000002,Outros Canais
App,12/02/2026,google / cpc,Guanabara-Conversao-Search-carnaval2026,557,32,8224.190005,Outros Canais
App,24/02/2026,google / cpc,Guanabara-Search-Marca-Real-Expresso,557,29,9789.850007999998,Outros Canais
App,02/01/2025,google / cpc,Guanabara-Conversão-Search-geo-RotasMG,556,7,2891.42,Outros Canais
App,12/03/2025,whatsapp / bot,(not set),556,224,41295.229988,Outros Canais
App,03/04/2025,whatsapp / bot,(not set),556,238,39631.819974,Outros Canais
App,04/05/2025,CRM,20250504_c_pushnotification_guanabara_GERAL,556,0,0.0,CRM
App,24/09/2025,google / cpc,Guanabara-Search-NonBranded-MidDestinos,556,22,6083.099996999999,Outros Canais
App,12/11/2025,whatsapp / bot,(not set),556,231,48951.379982,Outros Canais
App,29/04/2026,google / cpc,Guanabara-Search-NonBranded-MidDestinos,556,19,5190.370001,Outros Canais
App,07/05/2026,bing / organic,(organic),556,105,18106.090003,Outros Canais
App,23/03/2025,CRM,202501_c_pushnotification_guanabara_aut_domingo,555,5,944.849998,CRM
App,30/04/2025,whatsapp / bot,(not set),555,235,38827.740017000004,Outros Canais
App,18/06/2025,(data not available),(cross-network),555,25,2729.000008,Outros Canais
App,30/06/2025,CRM,202501_c_pushnotification_guanabara_aut_domingo,555,5,2834.979996,CRM
App,28/07/2025,CRM,202501_c_pushnotification_guanabara_aut_domingo,555,3,663.589995,CRM
App,23/08/2025,google / cpc,Guanabara-Search-NonBranded-TopDestinos,555,23,5215.929993,Outros Canais
App,27/11/2025,social / meta,biografia,555,8,1055.030004,Outros Canais
App,02/12/2025,bing / organic,(organic),555,66,20252.970006,Outros Canais
App,17/12/2025,google / cpc,Guanabara-Search-NonBranded-MidDestinos,555,26,8147.340001000001,Outros Canais
App,24/12/2025,google / cpc,PerformanceMax-Regiao-Nordeste(SemBahia),555,21,3241.5499879999998,Outros Canais
App,26/12/2025,whatsapp / bot,(not set),555,250,49127.759954,Outros Canais
App,24/01/2026,google / cpc,P.Max-Geral-Brasil,555,21,2045.839989,Outros Canais
App,05/02/2026,google / cpc,Guanabara-Conversão-Search-br-Destinos-A-Util,555,35,9526.590006,Outros Canais
App,14/03/2026,google / cpc,Guanabara-Search-Marca-Real-Expresso,555,29,7390.3000090000005,Outros Canais
App,11/02/2025,CRM,20250211_c_pushnotification_guanabara_GERAL2,554,0,0.0,CRM
App,17/10/2025,google / cpc,Guanabara-Search-Marca-Sampaio,554,50,13022.310002000002,Outros Canais
App,07/11/2025,whatsapp / bot,(not set),554,270,51151.749994,Outros Canais
App,02/12/2025,google / cpc,PerformanceMax-Regiao-CentroOeste,554,12,1876.870001,Outros Canais
App,13/01/2026,CRM,20241125_c_pushnotification_guanabara_aut_promoterca,554,4,952.549997,CRM
App,15/01/2026,google / cpc,Guanabara-Conversão-Search-geo-Destinos-A-Guanabara,554,16,3018.6800080000003,Outros Canais
App,20/01/2026,google / cpc,Guanabara-Conversão-Search-br-Destinos-A-Sampaio,554,26,7360.77,Outros Canais
App,14/02/2026,google / cpc,Guanabara-Conversao-Search-carnaval2026,554,24,7225.169994,Outros Canais
App,28/04/2026,google / cpc,PerformanceMax-Regiao-Nordeste(SemBahia),554,37,6544.7999930000005,Outros Canais
App,15/05/2026,google / cpc,Guanabara-Search-Marca-Rapido-Federal,554,34,5464.410015,Outros Canais
App,09/01/2025,whatsapp / bot,(not set),553,254,63517.089964,Outros Canais
App,14/02/2025,whatsapp / bot,(not set),553,221,37319.960017000005,Outros Canais
App,27/06/2025,(data not available),(cross-network),553,20,5245.920002,Outros Canais
App,29/08/2025,google / cpc,Guanabara-Search-NonBranded-MidDestinos,553,12,2359.320009,Outros Canais
App,08/10/2025,whatsapp / bot,(not set),553,273,44948.710011,Outros Canais
App,14/10/2025,(data not available),(cross-network),553,32,6040.180012,Outros Canais
App,20/10/2025,google / cpc,Guanabara-Search-Marca-Sampaio,553,45,8400.379984000001,Outros Canais
App,31/10/2025,google / cpc,Guanabara-Search-Marca-Sampaio,553,56,12755.089994999998,Outros Canais
App,29/11/2025,CRM,20251129_c_pushnotification_guanabara_BLACK35,553,2,1719.499997,CRM
App,10/12/2025,google / cpc,Guanabara-Conversão-Search-br-Destinos-A-Real,553,17,7063.519999,Outros Canais
App,21/12/2025,google / cpc,Guanabara-Search-Passagem,553,22,6983.649992,Outros Canais
App,05/01/2025,CRM,20250105_c_pushnotification_guanabara_ferias20,552,3,967.379997,CRM
App,17/02/2025,whatsapp / bot,(not set),552,238,48971.249963,Outros Canais
App,08/04/2025,whatsapp / bot,(not set),552,236,38529.449981,Outros Canais
App,17/04/2025,whatsapp / bot,(not set),552,244,43518.130044,Outros Canais
App,27/05/2025,google / cpc,Guanabara-Search-NonBranded-TopDestinos,552,19,3751.8800100000008,Outros Canais
App,21/07/2025,whatsapp / bot,(not set),552,253,52441.400011,Outros Canais
App,05/08/2025,google / cpc,PerformanceMax-Regiao-Nordeste(SemBahia),552,29,2118.4800130000003,Outros Canais
App,14/09/2025,google / cpc,Guanabara-Search-NonBranded-TopDestinos,552,22,5462.129999000001,Outros Canais
App,29/10/2025,google / cpc,Guanabara-Conversão-Search-geo-Destinos-A-Guanabara,552,21,3683.510012,Outros Canais
App,11/12/2025,google / cpc,Guanabara-Search-Passagem,552,27,9882.870019,Outros Canais
App,18/01/2026,google / cpc,Guanabara-DemandGen-Rmkt-Search-Checkout,552,9,1188.349995,Outros Canais
App,20/01/2026,Insider,20251008_Jornada_lead_collection_email1_v4,552,56,19499.939992,CRM
App,08/05/2026,whatsapp / bot,(not set),552,252,34794.549964,Outros Canais
App,07/04/2025,whatsapp / bot,(not set),551,223,43584.620011,Outros Canais
App,24/04/2025,google / cpc,PerformanceMax-Regiao-Nordeste(SemBahia),551,31,4468.049993,Outros Canais
App,03/05/2025,google / cpc,Guanabara.Conversão.Search.br-RotasDez,551,32,7707.530001999999,Outros Canais
App,05/05/2025,whatsapp / bot,(not set),551,227,37890.799981,Outros Canais
App,09/07/2025,whatsapp / bot,(not set),551,248,50821.470001,Outros Canais
App,28/09/2025,google / cpc,Guanabara-DemandGen-SessionStart,551,12,2996.690006,Outros Canais
App,04/11/2025,whatsapp / bot,(not set),551,227,53765.23999,Outros Canais
App,12/11/2025,google / cpc,PerformanceMax-Regiao-Sudeste,551,16,2951.0000069999996,Outros Canais
App,28/11/2025,google / cpc,Guanabara-Search-NonBranded-TopDestinos,551,24,5047.679991999999,Outros Canais
App,11/01/2026,CRM,202501_c_pushnotification_guanabara_aut_domingo,551,1,14.649998,CRM
App,20/01/2026,google / cpc,Guanabara-Search-Passagem,551,19,4434.869997,Outros Canais
App,01/03/2026,google / cpc,Guanabara-Search-Marca-Real-Expresso,551,34,6603.609994,Outros Canais
App,24/04/2026,bing / organic,(organic),551,81,18965.929985000002,Outros Canais
App,28/02/2025,CRM,20250228_c_pushnotification_guanabara_CARNAVAL2,550,2,196.359997,CRM
App,13/03/2025,whatsapp / bot,(not set),550,250,42764.969996,Outros Canais
App,30/04/2025,google / cpc,PerformanceMax-Regiao-CentroOeste,550,12,1861.769993,Outros Canais
App,02/05/2025,whatsapp / bot,(not set),550,241,42645.789993,Outros Canais
App,06/08/2025,google / cpc,Guanabara-Conversão-Search-br-Destinos-A-Sampaio,550,20,5466.419996,Outros Canais
App,25/09/2025,google / cpc,Guanabara-Search-Marca-Sampaio,550,44,9745.839995,Outros Canais
App,18/10/2025,google / cpc,Guanabara-DemandGen-SessionStart,550,14,2932.790003,Outros Canais
App,02/01/2026,Insider,20251008_Jornada_lead_collection_email1_v4,550,48,18520.040004,CRM
App,07/02/2026,google / cpc,Guanabara-Conversao-Search-carnaval2026,550,35,9350.399995,Outros Canais
App,14/02/2026,google / cpc,Guanabara-Conversão-Search-br-Destinos-A-Util,550,28,5115.4000080000005,Outros Canais
App,23/05/2025,google / cpc,Guanabara-Search-NonBranded-TopDestinos,549,17,3019.18,Outros Canais
App,16/06/2025,CRM,202501_c_pushnotification_guanabara_aut_domingo,549,4,432.079997,CRM
App,14/07/2025,social / meta,biografia,549,5,1302.1400039999999,Outros Canais
App,30/07/2025,(data not available),(cross-network),549,21,3869.6199880000004,Outros Canais
App,07/08/2025,google / cpc,P.Max-Geral-Brasil,549,49,8347.650002,Outros Canais
App,14/09/2025,google / cpc,Guanabara-Search-Marca-Real-Expresso,549,27,4217.009999,Outros Canais
App,20/10/2025,google / cpc,Guanabara-Search-NonBranded-MidDestinos,549,13,4334.239997,Outros Canais
App,01/11/2025,google / cpc,Guanabara-Search-Marca-Sampaio,549,44,9744.590011999999,Outros Canais
App,11/11/2025,google / cpc,Guanabara-Conversão-Search-geo-Destinos-A-Guanabara,549,9,1775.769999,Outros Canais
App,20/12/2025,google / cpc,Guanabara-Search-NonBranded-MidDestinos,549,16,2736.0199999999995,Outros Canais
App,02/01/2025,expressoguanabara.com.br / referral,(referral),548,54,6861.919998,Outros Canais
App,30/01/2025,CRM,20250129_c_pushnotification_guanabara_GERAL,548,0,0.0,CRM
App,06/02/2025,CRM,20250205_c_pushnotification_guanabara_GERAL2,548,4,483.539999,CRM
App,27/02/2025,whatsapp / bot,(not set),548,229,42915.920045,Outros Canais
App,06/03/2025,google / cpc,Guanabara-Search-NonBranded-TopDestinos,548,30,5431.889999000002,Outros Canais
App,24/03/2025,whatsapp / bot,(not set),548,197,34531.09001,Outros Canais
App,30/05/2025,(data not available),(cross-network),548,25,3200.739998,Outros Canais
App,19/08/2025,google / cpc,Guanabara-Search-Marca-Real-Expresso,548,30,8648.929995,Outros Canais
App,05/09/2025,whatsapp / bot,(not set),548,257,44445.120032000006,Outros Canais
App,08/11/2025,(data not available),(cross-network),548,32,5324.360002,Outros Canais
App,22/11/2025,google / cpc,Guanabara-DemandGen-SessionStart,548,2,567.33,Outros Canais
App,17/12/2025,google / cpc,PerformanceMax-Regiao-Sudeste,548,25,4632.999994,Outros Canais
App,27/12/2025,google / cpc,Guanabara-Conversão-Search-br-Destinos-A-Util,548,26,5788.819982,Outros Canais
App,01/01/2026,google / cpc,Guanabara-Conversão-Search-geo-Destinos-A-Guanabara,548,17,3205.8000000000006,Outros Canais
App,25/01/2026,google / cpc,Guanabara-DemandGen-Rmkt-Search-Checkout,548,15,1957.699999,Outros Canais
App,12/04/2026,google / cpc,Guanabara-Search-Marca-Real-Expresso,548,28,4300.549997,Outros Canais
App,23/04/2026,bing / organic,(organic),548,74,14623.250015,Outros Canais
App,14/05/2026,google / cpc,PerformanceMax - Brasil - NovosCompradores,548,17,2599.790016,Outros Canais
App,02/01/2025,google / cpc,Guanabara-Search-Experimento-Rotas-SE,547,4,1461.5099989999999,Outros Canais
App,12/02/2025,whatsapp / bot,(not set),547,277,47106.119954,Outros Canais
App,03/04/2025,CRM,20250403_c_pushnotification_guanabara_GERAL,547,1,509.920002,CRM
App,22/04/2025,google / cpc,Guanabara-Search-Passagem,547,9,2776.4999989999997,Outros Canais
App,18/05/2025,google / cpc,Guanabara-Conversão-Search-br-Destinos-A-Rápido,547,23,6381.450007,Outros Canais
App,27/10/2025,google / cpc,Guanabara-Search-NonBranded-MidDestinos,547,14,4092.3299939999997,Outros Canais
App,05/11/2025,whatsapp / bot,(not set),547,243,53020.009951,Outros Canais
App,06/11/2025,whatsapp / bot,(not set),547,254,56089.529999000006,Outros Canais
App,16/11/2025,google / cpc,Guanabara-Conversão-Search-geo-Destinos-A-Guanabara,547,12,1859.1000039999997,Outros Canais
App,23/11/2025,google / cpc,Guanabara-Search-NonBranded-TopDestinos,547,4,659.709997,Outros Canais
App,22/02/2026,google / cpc,P.Max-Geral-Brasil,547,29,3756.669996,Outros Canais
App,08/01/2025,whatsapp / bot,(not set),546,251,52685.680044,Outros Canais
App,22/01/2025,CRM,20250122_c_pushnotification_guanabara_GERAL,546,3,310.03999899999997,CRM
App,27/03/2025,(data not available),(cross-network),546,31,6674.149994,Outros Canais
App,29/03/2025,whatsapp / bot,(not set),546,190,24541.790006000003,Outros Canais
App,20/04/2025,google / cpc,Guanabara-Conversão-Search-br-Destinos-A-Rápido,546,22,5022.080005000002,Outros Canais
App,20/04/2025,CRM,202501_c_pushnotification_guanabara_aut_domingo,546,0,0.0,CRM
App,16/05/2025,whatsapp / bot,(not set),546,237,31769.899964,Outros Canais
App,25/05/2025,CRM,202501_c_pushnotification_guanabara_aut_domingo,546,7,823.839996,CRM
App,04/08/2025,whatsapp / bot,(not set),546,232,45749.200029,Outros Canais
App,15/08/2025,google / cpc,Guanabara-Search-Marca-Real-Expresso,546,31,9099.709998,Outros Canais
App,19/11/2025,whatsapp / bot,(not set),546,237,41957.770006,Outros Canais
App,07/12/2025,whatsapp / bot,(not set),546,255,43991.030028,Outros Canais
App,05/05/2026,google / cpc,PerformanceMax - Brasil - NovosCompradores,546,26,5368.699982,Outros Canais
App,03/01/2025,expressoguanabara.com.br / referral,(referral),545,57,6953.509999,Outros Canais
App,04/02/2025,google / cpc,Consideration-Guanabara-DemandGen-CentroOeste,545,11,3131.629993,Outros Canais
App,13/04/2025,(data not available),(cross-network),545,24,4598.530013,Outros Canais
App,09/05/2025,google / cpc,Guanabara-Conversão-Search-br-Destinos-A-Real,545,24,6640.8800089999995,Outros Canais
App,27/09/2025,google / cpc,Guanabara-DemandGen-SessionStart,545,14,3510.7399950000004,Outros Canais
App,09/10/2025,whatsapp / bot,(not set),545,257,43415.830019,Outros Canais
App,21/10/2025,(data not available),(cross-network),545,30,7110.050007,Outros Canais
App,23/10/2025,whatsapp / bot,(not set),545,247,44306.01001,Outros Canais
App,11/12/2025,bing / organic,(organic),545,74,20189.610012999998,Outros Canais
App,19/12/2025,google / cpc,Guanabara-Search-Passagem,545,25,5595.7100040000005,Outros Canais
App,26/01/2026,google / cpc,Guanabara-Conversão-Search-br-Destinos-A-Real,545,22,7991.500002999999,Outros Canais
App,08/02/2026,google / cpc,PerformanceMax-Regiao-Nordeste(SemBahia),545,59,8008.58998,Outros Canais
App,22/02/2026,google / cpc,PerformanceMax - Brasil - NovosCompradores,545,31,7557.129994999999,Outros Canais
App,23/01/2025,google / cpc,Consideration-Guanabara-DemandGen-CentroOeste,544,12,2512.289995,Outros Canais
App,05/04/2025,(data not available),(cross-network),544,42,12640.850014,Outros Canais
App,26/09/2025,google / cpc,Guanabara-Search-Marca-Sampaio,544,39,7234.350020999998,Outros Canais
App,28/09/2025,google / cpc,Guanabara-Search-NonBranded-TopDestinos,544,15,3186.2900029999996,Outros Canais
App,21/10/2025,google / cpc,Guanabara-Search-NonBranded-MidDestinos,544,15,2759.710002,Outros Canais
App,23/10/2025,google / cpc,Guanabara-Search-Marca-Sampaio,544,50,11754.630008,Outros Canais
App,09/12/2025,google / cpc,PerformanceMax-Regiao-Sudeste,544,25,5584.679996000001,Outros Canais
App,07/01/2026,google / cpc,Guanabara-Conversao-Search-carnaval2026,544,18,6560.570006,Outros Canais
App,05/06/2025,google / cpc,Guanabara-Search-NonBranded-TopDestinos,543,17,4052.119998,Outros Canais
App,16/06/2025,(data not available),(cross-network),543,29,10105.030004,Outros Canais
App,25/06/2025,(data not available),(cross-network),543,18,4005.39999,Outros Canais
App,29/09/2025,google / cpc,Guanabara-Search-NonBranded-MidDestinos,543,9,1693.969988,Outros Canais
App,22/10/2025,google / cpc,Guanabara-Search-Passagem,543,13,3902.4399959999996,Outros Canais
App,18/11/2025,Insider,20251118_guanabara_webpush_BLACK15,543,1,95.199998,CRM
App,12/12/2025,(data not available),(cross-network),543,29,7889.719999000001,Outros Canais
App,18/01/2026,CRM,202501_c_pushnotification_guanabara_aut_domingo,543,2,286.869998,CRM
App,07/02/2026,google / cpc,Conversao_Carnaval26_Youtube,543,19,4711.889993,Outros Canais
App,04/04/2025,google / cpc,PerformanceMax-Regiao-CentroOeste,542,7,1503.500003,Outros Canais
App,07/04/2025,google / cpc,Guanabara-Search-NonBranded-MidDestinos,542,14,2838.9100049999997,Outros Canais
App,13/04/2025,whatsapp / bot,(not set),542,238,41355.349951000004,Outros Canais
App,15/05/2025,google / cpc,Guanabara-Conversão-Search-br-Destinos-A-Real,542,19,3132.8499960000004,Outros Canais
App,26/05/2025,google / cpc,Guanabara-Search-NonBranded-TopDestinos,542,22,5003.380012,Outros Canais
App,29/05/2025,google / cpc,Guanabara-DemandGen-Madrugadao-Purchase,542,2,245.10000000000002,Outros Canais
App,09/07/2025,social / meta,biografia,542,3,589.469997,Outros Canais
App,27/07/2025,(data not available),(cross-network),542,17,4428.440001,Outros Canais
App,27/07/2025,google / cpc,Guanabara-Conversão-Search-geo-Destinos-A-Guanabara,542,29,5477.079996,Outros Canais
App,08/10/2025,google / cpc,Guanabara-Search-NonBranded-MidDestinos,542,19,6527.319997,Outros Canais
App,27/10/2025,whatsapp / bot,(not set),542,243,35771.230008,Outros Canais
